"","tourney_name","tourney_id","name","link","display"
"8649","Terrapin XXIX",3974,"Combined","https://hsquizbowl.org/db/tournaments/3974/stats/combined/individuals","Terrapin XXIX <3974> - Combined"
"8650","Early Fall Tournament at Youngstown State University",3972,"Prelims","https://hsquizbowl.org/db/tournaments/3972/stats/prelims/individuals","Early Fall Tournament at Youngstown State University <3972> - Prelims"
"8651","Early Fall Tournament at Youngstown State University",3972,"Playoffs (records carry)","https://hsquizbowl.org/db/tournaments/3972/stats/playoffs_%28records_carry%29/individuals","Early Fall Tournament at Youngstown State University <3972> - Playoffs (records carry)"
"8652","Charter Oak Scholastic Open VI",3971,"Combined","https://hsquizbowl.org/db/tournaments/3971/stats/combined/individuals","Charter Oak Scholastic Open VI <3971> - Combined"
"8653","Phillips Academy Fall Tournament",3970,"Prelims","https://hsquizbowl.org/db/tournaments/3970/stats/prelims/individuals","Phillips Academy Fall Tournament <3970> - Prelims"
"8654","Phillips Academy Fall Tournament",3970,"Combined / All Games","https://hsquizbowl.org/db/tournaments/3970/stats/combined___all_games/individuals","Phillips Academy Fall Tournament <3970> - Combined / All Games"
"8655","Terrapin XXIX @ UCLA",3968,"Prelims","https://hsquizbowl.org/db/tournaments/3968/stats/prelims/individuals","Terrapin XXIX @ UCLA <3968> - Prelims"
"8656","Terrapin XXIX @ UCLA",3968,"Playoffs","https://hsquizbowl.org/db/tournaments/3968/stats/playoffs/individuals","Terrapin XXIX @ UCLA <3968> - Playoffs"
"8657","UC Fall Kickoff 2016",3965,"Playoffs","https://hsquizbowl.org/db/tournaments/3965/stats/playoffs/individuals","UC Fall Kickoff 2016 <3965> - Playoffs"
"8658","UC Fall Kickoff 2016",3965,"Prelims","https://hsquizbowl.org/db/tournaments/3965/stats/prelims/individuals","UC Fall Kickoff 2016 <3965> - Prelims"
"8659","UC Fall Kickoff 2016",3965,"Combined","https://hsquizbowl.org/db/tournaments/3965/stats/combined/individuals","UC Fall Kickoff 2016 <3965> - Combined"
"8660","RIFT at Rice",3963,"Final","https://hsquizbowl.org/db/tournaments/3963/stats/final/individuals","RIFT at Rice <3963> - Final"
"8661","Oklahoma Fall Kickoff",3962,"Final","https://hsquizbowl.org/db/tournaments/3962/stats/final/individuals","Oklahoma Fall Kickoff <3962> - Final"
"8662","Golden Eagle Bowl V",3961,"Golden Eagle Bowl Prelims","https://hsquizbowl.org/db/tournaments/3961/stats/golden_eagle_bowl_prelims/individuals","Golden Eagle Bowl V <3961> - Golden Eagle Bowl Prelims"
"8663","LIFT XVI",3960,"Preliminaries","https://hsquizbowl.org/db/tournaments/3960/stats/preliminaries/individuals","LIFT XVI <3960> - Preliminaries"
"8664","LIFT XVI",3960,"Playoffs","https://hsquizbowl.org/db/tournaments/3960/stats/playoffs/individuals","LIFT XVI <3960> - Playoffs"
"8665","LIFT XVI",3960,"All Games","https://hsquizbowl.org/db/tournaments/3960/stats/all_games/individuals","LIFT XVI <3960> - All Games"
"8666","NAQT Novice @ Carleton",3958,"Round Robin","https://hsquizbowl.org/db/tournaments/3958/stats/round_robin/individuals","NAQT Novice @ Carleton <3958> - Round Robin"
"8667","PHSAT XXIV",3957,"Prelims","https://hsquizbowl.org/db/tournaments/3957/stats/prelims/individuals","PHSAT XXIV <3957> - Prelims"
"8668","PHSAT XXIV",3957,"Combined","https://hsquizbowl.org/db/tournaments/3957/stats/combined/individuals","PHSAT XXIV <3957> - Combined"
"8669","ACF Fall HS mirror @ Valley Christian",3956,"Prelims","https://hsquizbowl.org/db/tournaments/3956/stats/prelims/individuals","ACF Fall HS mirror @ Valley Christian <3956> - Prelims"
"8670","ACF Fall HS mirror @ Valley Christian",3956,"All Games","https://hsquizbowl.org/db/tournaments/3956/stats/all_games/individuals","ACF Fall HS mirror @ Valley Christian <3956> - All Games"
"8671","Las Vegas Middle School Quiz Bowl Tournament 2016",3955,"Combined","https://hsquizbowl.org/db/tournaments/3955/stats/combined/individuals","Las Vegas Middle School Quiz Bowl Tournament 2016 <3955> - Combined"
"8672","UC Irvine Spring Invitational II (NAQT MS-21)",3952,"Prelims","https://hsquizbowl.org/db/tournaments/3952/stats/prelims/individuals","UC Irvine Spring Invitational II (NAQT MS-21) <3952> - Prelims"
"8673","UC Irvine Spring Invitational II (NAQT MS-21)",3952,"Playoffs","https://hsquizbowl.org/db/tournaments/3952/stats/playoffs/individuals","UC Irvine Spring Invitational II (NAQT MS-21) <3952> - Playoffs"
"8674","UC Irvine Spring Invitational II (NAQT MS-21)",3952,"Combined","https://hsquizbowl.org/db/tournaments/3952/stats/combined/individuals","UC Irvine Spring Invitational II (NAQT MS-21) <3952> - Combined"
"8675","Early Fall Tournament (EFT)",3951,"All Games","https://hsquizbowl.org/db/tournaments/3951/stats/all_games/individuals","Early Fall Tournament (EFT) <3951> - All Games"
"8676","The Winter Academic Invitational (TWAIN) 2017",3950,"All Matches","https://hsquizbowl.org/db/tournaments/3950/stats/all_matches/individuals","The Winter Academic Invitational (TWAIN) 2017 <3950> - All Matches"
"8677","The Winter Academic Invitational (TWAIN) 2017",3950,"Superplayoffs","https://hsquizbowl.org/db/tournaments/3950/stats/superplayoffs/individuals","The Winter Academic Invitational (TWAIN) 2017 <3950> - Superplayoffs"
"8678","The Winter Academic Invitational (TWAIN) 2017",3950,"Playoffs","https://hsquizbowl.org/db/tournaments/3950/stats/playoffs/individuals","The Winter Academic Invitational (TWAIN) 2017 <3950> - Playoffs"
"8679","The Winter Academic Invitational (TWAIN) 2017",3950,"Prelims","https://hsquizbowl.org/db/tournaments/3950/stats/prelims/individuals","The Winter Academic Invitational (TWAIN) 2017 <3950> - Prelims"
"8680","2016 Columbia Fall Tournament",3949,"Prelims (National)","https://hsquizbowl.org/db/tournaments/3949/stats/prelims_%28national%29/individuals","2016 Columbia Fall Tournament <3949> - Prelims (National)"
"8681","2016 Columbia Fall Tournament",3949,"Playoffs (National)","https://hsquizbowl.org/db/tournaments/3949/stats/playoffs_%28national%29/individuals","2016 Columbia Fall Tournament <3949> - Playoffs (National)"
"8682","2016 Columbia Fall Tournament",3949,"All Games (National)","https://hsquizbowl.org/db/tournaments/3949/stats/all_games_%28national%29/individuals","2016 Columbia Fall Tournament <3949> - All Games (National)"
"8683","2016 Columbia Fall Tournament",3949,"Prelims (Standard)","https://hsquizbowl.org/db/tournaments/3949/stats/prelims_%28standard%29/individuals","2016 Columbia Fall Tournament <3949> - Prelims (Standard)"
"8684","2016 Columbia Fall Tournament",3949,"Playoffs (Standard)","https://hsquizbowl.org/db/tournaments/3949/stats/playoffs_%28standard%29/individuals","2016 Columbia Fall Tournament <3949> - Playoffs (Standard)"
"8685","2016 Columbia Fall Tournament",3949,"Crossovers (Standard)","https://hsquizbowl.org/db/tournaments/3949/stats/crossovers_%28standard%29/individuals","2016 Columbia Fall Tournament <3949> - Crossovers (Standard)"
"8686","2016 Columbia Fall Tournament",3949,"All Games (Standard)","https://hsquizbowl.org/db/tournaments/3949/stats/all_games_%28standard%29/individuals","2016 Columbia Fall Tournament <3949> - All Games (Standard)"
"8687","Washington University Fall Academic Tournament II",3947,"Prelims","https://hsquizbowl.org/db/tournaments/3947/stats/prelims/individuals","Washington University Fall Academic Tournament II <3947> - Prelims"
"8688","Washington University Fall Academic Tournament II",3947,"Playoffs and Superplayoffs","https://hsquizbowl.org/db/tournaments/3947/stats/playoffs_and_superplayoffs/individuals","Washington University Fall Academic Tournament II <3947> - Playoffs and Superplayoffs"
"8689","Washington University Fall Academic Tournament II",3947,"Combined","https://hsquizbowl.org/db/tournaments/3947/stats/combined/individuals","Washington University Fall Academic Tournament II <3947> - Combined"
"8690","Ottawa, ON SCOP Novice 7 Mirror",3945,"Full Stats","https://hsquizbowl.org/db/tournaments/3945/stats/full_stats/individuals","Ottawa, ON SCOP Novice 7 Mirror <3945> - Full Stats"
"8691","Penn Bowl @ Toronto",3943,"Penn Bowl","https://hsquizbowl.org/db/tournaments/3943/stats/penn_bowl/individuals","Penn Bowl @ Toronto <3943> - Penn Bowl"
"8692","Collegiate Novice @ Toronto (IS-158C)",3942,"Round Robin + Finals","https://hsquizbowl.org/db/tournaments/3942/stats/round_robin_%2B_finals/individuals","Collegiate Novice @ Toronto (IS-158C) <3942> - Round Robin + Finals"
"8693","Collegiate Novice @ Toronto (IS-158C)",3942,"Round Robin - Complete","https://hsquizbowl.org/db/tournaments/3942/stats/round_robin_-_complete/individuals","Collegiate Novice @ Toronto (IS-158C) <3942> - Round Robin - Complete"
"8694","EFT Skype mirror",3940,"FINAL","https://hsquizbowl.org/db/tournaments/3940/stats/final/individuals","EFT Skype mirror <3940> - FINAL"
"8695","SCOP Novice",3939,"Combined","https://hsquizbowl.org/db/tournaments/3939/stats/combined/individuals","SCOP Novice <3939> - Combined"
"8696","SCOP Novice",3939,"Combined Stats","https://hsquizbowl.org/db/tournaments/3939/stats/combined_stats/individuals","SCOP Novice <3939> - Combined Stats"
"8697","Sue Pasco Opening Tournament",3938,"All Games","https://hsquizbowl.org/db/tournaments/3938/stats/all_games/individuals","Sue Pasco Opening Tournament <3938> - All Games"
"8698","September Bowl",3937,"All Together","https://hsquizbowl.org/db/tournaments/3937/stats/all_together/individuals","September Bowl <3937> - All Together"
"8699","VCU Winter IX",3934,"Before Lunch","https://hsquizbowl.org/db/tournaments/3934/stats/before_lunch/individuals","VCU Winter IX <3934> - Before Lunch"
"8700","VCU Winter IX",3934,"After Lunch","https://hsquizbowl.org/db/tournaments/3934/stats/after_lunch/individuals","VCU Winter IX <3934> - After Lunch"
"8701","VCU Fall VIII",3933,"Before Lunch","https://hsquizbowl.org/db/tournaments/3933/stats/before_lunch/individuals","VCU Fall VIII <3933> - Before Lunch"
"8702","VCU Fall VIII",3933,"After Lunch","https://hsquizbowl.org/db/tournaments/3933/stats/after_lunch/individuals","VCU Fall VIII <3933> - After Lunch"
"8703","Trojan Academic Tournament",3932,"Prelims","https://hsquizbowl.org/db/tournaments/3932/stats/prelims/individuals","Trojan Academic Tournament <3932> - Prelims"
"8704","Trojan Academic Tournament",3932,"Playoffs","https://hsquizbowl.org/db/tournaments/3932/stats/playoffs/individuals","Trojan Academic Tournament <3932> - Playoffs"
"8705","Trojan Academic Tournament",3932,"Combined","https://hsquizbowl.org/db/tournaments/3932/stats/combined/individuals","Trojan Academic Tournament <3932> - Combined"
"8706","Penn State IM 2016",3931,"All Games","https://hsquizbowl.org/db/tournaments/3931/stats/all_games/individuals","Penn State IM 2016 <3931> - All Games"
"8707","Early Fall Tournament @ NYU",3929,"Prelims","https://hsquizbowl.org/db/tournaments/3929/stats/prelims/individuals","Early Fall Tournament @ NYU <3929> - Prelims"
"8708","Early Fall Tournament @ NYU",3929,"Playoffs + Finals","https://hsquizbowl.org/db/tournaments/3929/stats/playoffs_%2B_finals/individuals","Early Fall Tournament @ NYU <3929> - Playoffs + Finals"
"8709","Early Fall Tournament @ NYU",3929,"Combined","https://hsquizbowl.org/db/tournaments/3929/stats/combined/individuals","Early Fall Tournament @ NYU <3929> - Combined"
"8710","Quaker Fall Open II",3927,"Novice Prelims","https://hsquizbowl.org/db/tournaments/3927/stats/novice_prelims/individuals","Quaker Fall Open II <3927> - Novice Prelims"
"8711","Quaker Fall Open II",3927,"Open Prelims","https://hsquizbowl.org/db/tournaments/3927/stats/open_prelims/individuals","Quaker Fall Open II <3927> - Open Prelims"
"8712","Quaker Fall Open II",3927,"Novice Playoffs","https://hsquizbowl.org/db/tournaments/3927/stats/novice_playoffs/individuals","Quaker Fall Open II <3927> - Novice Playoffs"
"8713","Quaker Fall Open II",3927,"Open Playoffs","https://hsquizbowl.org/db/tournaments/3927/stats/open_playoffs/individuals","Quaker Fall Open II <3927> - Open Playoffs"
"8714","Quaker Fall Open II",3927,"Novice Combined","https://hsquizbowl.org/db/tournaments/3927/stats/novice_combined/individuals","Quaker Fall Open II <3927> - Novice Combined"
"8715","Quaker Fall Open II",3927,"Open Combined","https://hsquizbowl.org/db/tournaments/3927/stats/open_combined/individuals","Quaker Fall Open II <3927> - Open Combined"
"8716","Sagacity XII",3926,"All Games","https://hsquizbowl.org/db/tournaments/3926/stats/all_games/individuals","Sagacity XII <3926> - All Games"
"8717","ACE X",3925,"JV Combined Stats","https://hsquizbowl.org/db/tournaments/3925/stats/jv_combined_stats/individuals","ACE X <3925> - JV Combined Stats"
"8718","ACE X",3925,"Varsity Prelims Stats","https://hsquizbowl.org/db/tournaments/3925/stats/varsity_prelims_stats/individuals","ACE X <3925> - Varsity Prelims Stats"
"8719","ACE X",3925,"Varsity Playoff Stats","https://hsquizbowl.org/db/tournaments/3925/stats/varsity_playoff_stats/individuals","ACE X <3925> - Varsity Playoff Stats"
"8720","ACE X",3925,"Varsity Combined Stats","https://hsquizbowl.org/db/tournaments/3925/stats/varsity_combined_stats/individuals","ACE X <3925> - Varsity Combined Stats"
"8721","ACE X",3925,"Varsity Champs Stats","https://hsquizbowl.org/db/tournaments/3925/stats/varsity_champs_stats/individuals","ACE X <3925> - Varsity Champs Stats"
"8722","ACE X",3925,"Varsity Cons Stats","https://hsquizbowl.org/db/tournaments/3925/stats/varsity_cons_stats/individuals","ACE X <3925> - Varsity Cons Stats"
"8723","EFT @ the University of Florida",3923,"All Games","https://hsquizbowl.org/db/tournaments/3923/stats/all_games/individuals","EFT @ the University of Florida <3923> - All Games"
"8724","Delta Burke @ McMaster",3922,"All Games","https://hsquizbowl.org/db/tournaments/3922/stats/all_games/individuals","Delta Burke @ McMaster <3922> - All Games"
"8725","SPOOKY II",3921,"Prelims","https://hsquizbowl.org/db/tournaments/3921/stats/prelims/individuals","SPOOKY II <3921> - Prelims"
"8726","SPOOKY II",3921,"Upper Bracket","https://hsquizbowl.org/db/tournaments/3921/stats/upper_bracket/individuals","SPOOKY II <3921> - Upper Bracket"
"8727","SPOOKY II",3921,"Consolation Bracket","https://hsquizbowl.org/db/tournaments/3921/stats/consolation_bracket/individuals","SPOOKY II <3921> - Consolation Bracket"
"8728","SPOOKY II",3921,"All Games","https://hsquizbowl.org/db/tournaments/3921/stats/all_games/individuals","SPOOKY II <3921> - All Games"
"8729","Collegiate Novice",3920,"All Games","https://hsquizbowl.org/db/tournaments/3920/stats/all_games/individuals","Collegiate Novice <3920> - All Games"
"8730","Casey Young Memorial Tournament",3918,"Prelims","https://hsquizbowl.org/db/tournaments/3918/stats/prelims/individuals","Casey Young Memorial Tournament <3918> - Prelims"
"8731","Casey Young Memorial Tournament",3918,"Playoffs","https://hsquizbowl.org/db/tournaments/3918/stats/playoffs/individuals","Casey Young Memorial Tournament <3918> - Playoffs"
"8732","Georgetown Collegiate Novice",3917,"All Rounds","https://hsquizbowl.org/db/tournaments/3917/stats/all_rounds/individuals","Georgetown Collegiate Novice <3917> - All Rounds"
"8733","Penn Bowl @ Stanford",3915,"All Games","https://hsquizbowl.org/db/tournaments/3915/stats/all_games/individuals","Penn Bowl @ Stanford <3915> - All Games"
"8734","Penn Bowl at Yale",3914,"All Games","https://hsquizbowl.org/db/tournaments/3914/stats/all_games/individuals","Penn Bowl at Yale <3914> - All Games"
"8735","Mellon Bowl XIV",3913,"Prelims","https://hsquizbowl.org/db/tournaments/3913/stats/prelims/individuals","Mellon Bowl XIV <3913> - Prelims"
"8736","Mellon Bowl XIV",3913,"All Games","https://hsquizbowl.org/db/tournaments/3913/stats/all_games/individuals","Mellon Bowl XIV <3913> - All Games"
"8737","DCC Novice Tournament",3912,"Prelims","https://hsquizbowl.org/db/tournaments/3912/stats/prelims/individuals","DCC Novice Tournament <3912> - Prelims"
"8738","DCC Novice Tournament",3912,"Playoffs","https://hsquizbowl.org/db/tournaments/3912/stats/playoffs/individuals","DCC Novice Tournament <3912> - Playoffs"
"8739","DCC Novice Tournament",3912,"Combined","https://hsquizbowl.org/db/tournaments/3912/stats/combined/individuals","DCC Novice Tournament <3912> - Combined"
"8740","South Bay Fall Novice Tournament",3910,"Prelims","https://hsquizbowl.org/db/tournaments/3910/stats/prelims/individuals","South Bay Fall Novice Tournament <3910> - Prelims"
"8741","South Bay Fall Novice Tournament",3910,"All Games","https://hsquizbowl.org/db/tournaments/3910/stats/all_games/individuals","South Bay Fall Novice Tournament <3910> - All Games"
"8742","Johns Hopkins Novice Tournament",3907,"Prelims","https://hsquizbowl.org/db/tournaments/3907/stats/prelims/individuals","Johns Hopkins Novice Tournament <3907> - Prelims"
"8743","Johns Hopkins Novice Tournament",3907,"Playoffs","https://hsquizbowl.org/db/tournaments/3907/stats/playoffs/individuals","Johns Hopkins Novice Tournament <3907> - Playoffs"
"8744","Johns Hopkins Novice Tournament",3907,"Finals","https://hsquizbowl.org/db/tournaments/3907/stats/finals/individuals","Johns Hopkins Novice Tournament <3907> - Finals"
